Date,Open,High,Low,Close,Volume
2/24/89,0.3304,0.3304,0.3214,0.3214,152129600
2/27/89,0.3214,0.3259,0.3192,0.3259,115920000
2/28/89,0.3259,0.3281,0.3214,0.3237,176019200
3/1/89,0.3237,0.3259,0.317,0.3214,170128000
3/2/89,0.3192,0.3237,0.3103,0.3125,376331200
3/3/89,0.3147,0.3147,0.3036,0.3103,387777600
3/6/89,0.3125,0.3203,0.308,0.317,168515200
3/7/89,0.317,0.3214,0.3125,0.3192,260691200
3/8/89,0.3181,0.3237,0.3147,0.3147,216294400
3/9/89,0.3147,0.3192,0.308,0.308,133436800
3/10/89,0.308,0.3125,0.3058,0.3125,102715200
3/13/89,0.3125,0.317,0.3103,0.3125,131107200
3/14/89,0.3125,0.317,0.3114,0.3147,161940800
3/15/89,0.3147,0.317,0.3103,0.3125,90059200
3/16/89,0.3125,0.317,0.308,0.3147,192236800
3/17/89,0.308,0.3192,0.3036,0.3114,237126400
3/20/89,0.3125,0.3147,0.308,0.3114,181451200
3/21/89,0.317,0.317,0.3103,0.3114,128195200
3/22/89,0.3058,0.3103,0.3013,0.3025,144849600
3/23/89,0.3036,0.308,0.3013,0.3069,118910400
3/27/89,0.3058,0.308,0.2991,0.3013,151659200
3/28/89,0.3036,0.308,0.3036,0.3036,141254400
3/29/89,0.3036,0.308,0.3036,0.3058,74401600
3/30/89,0.3058,0.3125,0.3036,0.3103,105246400
3/31/89,0.3125,0.3192,0.3103,0.3181,185348800
4/3/89,0.317,0.3237,0.3103,0.3125,166286400
4/4/89,0.308,0.3114,0.3025,0.308,115729600
4/5/89,0.308,0.3147,0.3058,0.3125,120254400
4/6/89,0.3103,0.3225,0.308,0.3214,156374400
4/7/89,0.3214,0.3348,0.3214,0.3337,354984000
4/10/89,0.3326,0.3393,0.3281,0.3304,135374400
4/11/89,0.3348,0.3393,0.3304,0.3371,146540800
4/12/89,0.3415,0.3504,0.3382,0.3438,387912000
4/13/89,0.346,0.3527,0.3415,0.3438,181272000
4/14/89,0.3482,0.3504,0.3415,0.346,123356800
4/17/89,0.3438,0.3504,0.3393,0.3504,140145600
4/18/89,0.3527,0.3616,0.3504,0.3583,560985600
4/19/89,0.3571,0.3717,0.3549,0.365,425880000
4/20/89,0.3638,0.3705,0.3594,0.3638,179816000
4/21/89,0.3616,0.365,0.3549,0.3583,115169600
4/24/89,0.3571,0.3594,0.3527,0.3583,110790400
4/25/89,0.3571,0.3616,0.3549,0.3571,116177600
4/26/89,0.3571,0.3594,0.3493,0.3549,186132800
4/27/89,0.3527,0.3571,0.3482,0.3516,139384000
4/28/89,0.3504,0.3527,0.3438,0.3482,103857600
5/1/89,0.3438,0.3504,0.3438,0.3482,80662400
5/2/89,0.3482,0.3594,0.3482,0.356,215745600
5/3/89,0.3549,0.3638,0.3549,0.3594,220539200
5/4/89,0.3594,0.3683,0.3571,0.3661,188910400
5/5/89,0.3795,0.3817,0.3705,0.3705,460756800
5/8/89,0.3705,0.3772,0.3705,0.3772,205923200
5/9/89,0.375,0.3839,0.375,0.3795,346774400
5/10/89,0.3839,0.3884,0.3795,0.3862,234438400
5/11/89,0.3862,0.3951,0.3839,0.3917,300944000
5/12/89,0.3973,0.4018,0.3929,0.4018,467140800
5/15/89,0.3996,0.4129,0.3996,0.4107,317900800
5/16/89,0.4107,0.4129,0.4018,0.4051,228670400
5/17/89,0.404,0.4063,0.4018,0.404,248460800
5/18/89,0.404,0.4063,0.3996,0.3996,211254400
5/19/89,0.3996,0.4129,0.3996,0.4085,330769600
5/22/89,0.4085,0.4129,0.404,0.4107,190400000
5/23/89,0.4107,0.4107,0.404,0.4063,134467200
5/24/89,0.404,0.4263,0.404,0.4263,297606400
5/25/89,0.4219,0.4375,0.4219,0.4308,232366400
5/26/89,0.4308,0.4375,0.4286,0.433,112515200
5/30/89,0.4308,0.4375,0.423,0.4241,111921600
5/31/89,0.4241,0.4297,0.4196,0.4263,115214400
6/1/89,0.4263,0.4397,0.4241,0.4353,179502400
6/2/89,0.433,0.442,0.433,0.4375,124476800
6/5/89,0.4353,0.4375,0.4152,0.4196,124118400
6/6/89,0.4174,0.4196,0.4129,0.4174,145006400
6/7/89,0.4174,0.433,0.4174,0.4308,175672000
6/8/89,0.433,0.4375,0.4219,0.4252,178012800
6/9/89,0.4219,0.4263,0.4152,0.4196,94416000
6/12/89,0.4174,0.4263,0.4129,0.4241,80864000
6/13/89,0.4241,0.4353,0.4196,0.433,230977600
6/14/89,0.4375,0.4487,0.4308,0.4431,251305600
6/15/89,0.442,0.4442,0.4241,0.4241,161403200
6/16/89,0.3996,0.4063,0.3884,0.3973,542001600
6/19/89,0.3973,0.3996,0.3884,0.3929,183120000
6/20/89,0.3929,0.3929,0.3772,0.3839,134534400
6/21/89,0.3839,0.3884,0.3772,0.3795,129864000
6/22/89,0.3795,0.3906,0.375,0.3862,137200000
6/23/89,0.3862,0.3951,0.3862,0.3917,123894400
6/26/89,0.3929,0.3929,0.3862,0.3884,183836800
6/27/89,0.3906,0.3951,0.3795,0.3806,105784000
6/28/89,0.3772,0.3772,0.3661,0.3728,257028800
6/29/89,0.3661,0.3683,0.3571,0.3627,233520000
6/30/89,0.3616,0.3728,0.3527,0.3683,164740800
7/3/89,0.3728,0.3728,0.3638,0.3638,48350400
7/5/89,0.3616,0.3638,0.3571,0.3616,119156800
7/6/89,0.3638,0.3728,0.3594,0.3683,173924800
7/7/89,0.3683,0.375,0.3616,0.3683,106108800
7/10/89,0.3661,0.3683,0.3571,0.3616,203694400
7/11/89,0.3638,0.3661,0.3549,0.3549,243924800
7/12/89,0.3549,0.3594,0.3527,0.3571,124129600
7/13/89,0.3571,0.3661,0.3527,0.3627,225433600
7/14/89,0.3638,0.3661,0.3549,0.3638,257320000
7/17/89,0.3638,0.3683,0.3549,0.3638,130894400
7/18/89,0.3638,0.3638,0.346,0.3504,477310400
7/19/89,0.3527,0.3638,0.3482,0.3616,238974400
7/20/89,0.3638,0.3683,0.3549,0.3571,236073600
7/21/89,0.3549,0.3571,0.3482,0.3571,139484800
7/24/89,0.3549,0.3549,0.3504,0.3504,115987200
7/25/89,0.3504,0.3549,0.3393,0.346,209843200
7/26/89,0.3415,0.3438,0.3371,0.3415,233744000
7/27/89,0.3415,0.3527,0.3393,0.3504,173073600
7/28/89,0.3504,0.3549,0.3482,0.3516,119336000
7/31/89,0.3504,0.3571,0.3482,0.3549,111865600
8/1/89,0.3549,0.3594,0.3504,0.356,139540800
8/2/89,0.3549,0.3616,0.3527,0.3616,101404800
8/3/89,0.3616,0.3705,0.3616,0.3683,172939200
8/4/89,0.3683,0.3817,0.3672,0.3817,183355200
8/7/89,0.3839,0.3929,0.3806,0.3906,168212800
8/8/89,0.3884,0.3996,0.3884,0.394,206192000
8/9/89,0.3929,0.4085,0.3917,0.3929,195160000
8/10/89,0.3929,0.3929,0.3817,0.3862,152364800
8/11/89,0.3929,0.3929,0.3683,0.3739,230081600
8/14/89,0.3705,0.375,0.3616,0.3638,102827200
8/15/89,0.3638,0.3705,0.3638,0.3694,163732800
8/16/89,0.3705,0.3728,0.3571,0.3605,120534400
8/17/89,0.3594,0.3683,0.3571,0.3661,153316800
8/18/89,0.3728,0.3795,0.3705,0.3772,84067200
8/21/89,0.3772,0.3862,0.375,0.3772,137827200
8/22/89,0.375,0.3839,0.375,0.3828,111832000
8/23/89,0.3839,0.3951,0.3795,0.3906,173644800
8/24/89,0.3906,0.3973,0.3884,0.394,162926400
8/25/89,0.3929,0.4018,0.3929,0.3996,161392000
8/28/89,0.3973,0.4018,0.3929,0.3996,81659200
8/29/89,0.3996,0.4018,0.3906,0.394,176904000
8/30/89,0.3929,0.3996,0.3929,0.3973,116099200
8/31/89,0.3973,0.4018,0.3951,0.3973,56291200
9/1/89,0.3973,0.3996,0.3951,0.3984,74121600
9/5/89,0.3973,0.4051,0.3973,0.3996,114822400
9/6/89,0.3996,0.4007,0.3929,0.3996,86755200
9/7/89,0.3996,0.4063,0.3996,0.3996,113892800
9/8/89,0.3996,0.404,0.3973,0.4018,55832000
9/11/89,0.3996,0.4107,0.3973,0.4085,98593600
9/12/89,0.4063,0.4174,0.4018,0.4107,103588800
9/13/89,0.4129,0.4163,0.4018,0.4018,128688000
9/14/89,0.4018,0.404,0.3973,0.3996,131286400
9/15/89,0.4018,0.404,0.3951,0.4018,124868800
9/18/89,0.3973,0.4018,0.3929,0.3929,63156800
9/19/89,0.3951,0.3973,0.3839,0.3862,80796800
9/20/89,0.3929,0.4018,0.3906,0.3984,118148800
9/21/89,0.4018,0.4107,0.3951,0.3996,200961600
9/22/89,0.3996,0.404,0.3951,0.4007,72497600
9/25/89,0.3996,0.4085,0.3996,0.404,136158400
9/26/89,0.4018,0.4063,0.3996,0.404,77324800
9/27/89,0.3951,0.4029,0.3929,0.3996,90126400
9/28/89,0.4018,0.4085,0.4018,0.4063,79419200
9/29/89,0.404,0.4063,0.3973,0.3973,69809600
10/2/89,0.3973,0.3996,0.3906,0.3962,137401600
10/3/89,0.3951,0.3973,0.385,0.3895,170497600
10/4/89,0.3906,0.3984,0.3884,0.3951,159174400
10/5/89,0.3973,0.4152,0.3951,0.4063,245280000
10/6/89,0.4129,0.4308,0.4107,0.4297,361704000
10/9/89,0.4286,0.4442,0.4241,0.442,195552000
10/10/89,0.4442,0.4498,0.433,0.442,287123200
10/11/89,0.4353,0.4397,0.4286,0.4364,156956800
10/12/89,0.4375,0.4397,0.433,0.4353,82644800
10/13/89,0.4353,0.442,0.4018,0.4085,201118400
10/16/89,0.3996,0.4174,0.3795,0.4174,424916800
10/17/89,0.4107,0.4353,0.4018,0.4219,250040000
10/18/89,0.4152,0.4308,0.4107,0.4308,144032000
10/19/89,0.4308,0.442,0.4308,0.4353,111899200
10/20/89,0.4263,0.4397,0.4241,0.4286,261508800
10/23/89,0.4286,0.4308,0.4129,0.4174,121956800
10/24/89,0.4129,0.433,0.404,0.4252,216440000
10/25/89,0.4263,0.4263,0.4129,0.4152,119145600
10/26/89,0.4063,0.4152,0.4018,0.404,169265600
10/27/89,0.404,0.4085,0.3973,0.404,129416000
10/30/89,0.4063,0.4107,0.4018,0.4085,86979200
10/31/89,0.4085,0.4152,0.4063,0.4152,91996800
11/1/89,0.4129,0.4174,0.4085,0.4118,61185600
11/2/89,0.4018,0.4018,0.3839,0.3929,452670400
11/3/89,0.3929,0.3973,0.3862,0.3862,174652800
11/6/89,0.3884,0.3929,0.3839,0.3862,123088000
11/7/89,0.3862,0.3973,0.3862,0.3929,151323200
11/8/89,0.3951,0.404,0.3951,0.4018,142632000
11/9/89,0.4018,0.4107,0.3973,0.4107,88188800
11/10/89,0.4085,0.4196,0.4085,0.4174,64859200
11/13/89,0.4152,0.4219,0.4152,0.4152,68017600
11/14/89,0.4152,0.4174,0.3973,0.3996,84380800
11/15/89,0.4018,0.404,0.3929,0.3951,97787200
11/16/89,0.3973,0.3996,0.3906,0.3996,96566400
11/17/89,0.3973,0.404,0.3973,0.3996,88558400
11/20/89,0.4018,0.4063,0.3973,0.404,108068800
11/21/89,0.404,0.4152,0.404,0.404,140246400
11/22/89,0.4063,0.4085,0.3973,0.3996,97944000
11/24/89,0.3996,0.4018,0.3996,0.3996,27854400
11/27/89,0.3996,0.404,0.3906,0.3929,105145600
11/28/89,0.3906,0.3951,0.3817,0.394,135374400
11/29/89,0.3884,0.3951,0.3795,0.3929,152947200
11/30/89,0.3906,0.3973,0.3884,0.3951,63448000
12/1/89,0.3973,0.4018,0.3895,0.3929,146227200
12/4/89,0.3906,0.4063,0.3906,0.404,97361600
12/5/89,0.404,0.4085,0.3973,0.4018,121766400
12/6/89,0.4018,0.404,0.3661,0.3817,334980800
12/7/89,0.3772,0.3862,0.375,0.3817,178416000
12/8/89,0.3795,0.3839,0.3683,0.3728,252582400
12/11/89,0.3661,0.3705,0.3426,0.3504,650014400
12/12/89,0.3504,0.3527,0.3125,0.3214,1025416000
12/13/89,0.3214,0.3259,0.317,0.3214,389760000
12/14/89,0.3192,0.3225,0.308,0.3114,304752000
12/15/89,0.3103,0.3125,0.2902,0.3013,518168000
12/18/89,0.3013,0.3125,0.3013,0.3103,307204800
12/19/89,0.308,0.317,0.308,0.3125,251193600
12/20/89,0.3192,0.3237,0.3147,0.3192,177990400
12/21/89,0.3192,0.3237,0.317,0.3237,304808000
12/22/89,0.3237,0.3326,0.3214,0.3259,184587200
12/26/89,0.3281,0.3281,0.3147,0.317,135284800
12/27/89,0.317,0.3192,0.3125,0.3136,257006400
12/28/89,0.3125,0.3147,0.3058,0.3092,151256000
12/29/89,0.3103,0.3192,0.3069,0.3147,152409600
1/2/90,0.3147,0.3348,0.3125,0.3326,183198400
1/3/90,0.3393,0.3393,0.3348,0.3348,207995200
1/4/90,0.3415,0.346,0.3326,0.3359,221513600
1/5/90,0.3371,0.3415,0.3304,0.3371,123312000
1/8/90,0.3348,0.3393,0.3304,0.3393,101572800
1/9/90,0.3393,0.3393,0.3304,0.3359,86139200
1/10/90,0.3359,0.3359,0.3192,0.3214,199718400
1/11/90,0.3237,0.3237,0.308,0.308,211052800
1/12/90,0.3058,0.3103,0.3013,0.308,171897600
1/15/90,0.308,0.3192,0.3058,0.3058,161739200
1/16/90,0.2991,0.3125,0.2924,0.3114,214244800
1/17/90,0.3103,0.3103,0.2946,0.2969,197299200
1/18/90,0.2946,0.2991,0.2879,0.2891,273291200
1/19/90,0.3013,0.308,0.2991,0.3058,265137600
1/22/90,0.3036,0.308,0.2969,0.2969,145611200
1/23/90,0.3013,0.3058,0.2946,0.3013,140873600
1/24/90,0.2902,0.3058,0.2879,0.3036,169792000
1/25/90,0.3058,0.3103,0.3036,0.3047,111540800
1/26/90,0.3036,0.3036,0.2879,0.2924,181249600
1/29/90,0.2946,0.2991,0.2868,0.2969,119929600
1/30/90,0.2969,0.308,0.2946,0.3036,116446400
1/31/90,0.308,0.3103,0.2946,0.3036,143942400
2/1/90,0.308,0.3092,0.2991,0.3002,117073600
2/2/90,0.2969,0.3103,0.2969,0.3058,118473600
2/5/90,0.3058,0.3147,0.3036,0.3125,101752000
2/6/90,0.3103,0.3125,0.3036,0.3103,73920000
2/7/90,0.2946,0.3036,0.2902,0.2969,312446400
2/8/90,0.2969,0.2991,0.2879,0.2946,186636800
2/9/90,0.2991,0.308,0.2969,0.3058,168078400
2/12/90,0.3058,0.308,0.3013,0.3036,74916800
2/13/90,0.3036,0.3125,0.3013,0.308,102166400
2/14/90,0.308,0.3103,0.3013,0.3058,96062400
2/15/90,0.3013,0.3058,0.2991,0.3058,97966400
2/16/90,0.3058,0.308,0.3013,0.3013,127209600
2/20/90,0.2991,0.3013,0.2946,0.2991,123244800
2/21/90,0.2924,0.3058,0.2902,0.3036,175907200
2/22/90,0.3036,0.308,0.2946,0.2946,195182400
2/23/90,0.2924,0.2991,0.2924,0.2969,149956800
2/26/90,0.2946,0.3058,0.2946,0.3036,79609600
2/27/90,0.3036,0.3058,0.2991,0.2991,73953600
2/28/90,0.2991,0.3036,0.2969,0.3036,109334400
3/1/90,0.2991,0.3103,0.2969,0.3058,203896000
3/2/90,0.2991,0.3103,0.2969,0.3013,104899200
3/5/90,0.2991,0.3103,0.2991,0.308,182470400
3/6/90,0.3125,0.3147,0.308,0.3147,156016000
3/7/90,0.3125,0.3214,0.3125,0.3158,204220800
3/8/90,0.3192,0.3304,0.3125,0.3281,223843200
3/9/90,0.3281,0.3348,0.3237,0.3292,230473600
3/12/90,0.3326,0.3348,0.3237,0.327,163956800
3/13/90,0.3259,0.3326,0.3237,0.3292,148579200
3/14/90,0.3281,0.3326,0.3259,0.3304,101785600
3/15/90,0.3259,0.3393,0.3259,0.3281,120232000
3/16/90,0.3571,0.3638,0.3493,0.3594,644761600
3/19/90,0.3616,0.3795,0.3571,0.3783,431793600
3/20/90,0.3772,0.3839,0.3638,0.3694,391316800
3/21/90,0.3683,0.3772,0.3683,0.3717,152734400
3/22/90,0.3728,0.3772,0.3638,0.3638,231660800
3/23/90,0.3683,0.3839,0.3661,0.3772,227987200
3/26/90,0.3795,0.3873,0.375,0.3772,128060800
3/27/90,0.375,0.3772,0.3683,0.375,84604800
3/28/90,0.375,0.3761,0.3661,0.3683,102939200
3/29/90,0.3661,0.3705,0.3638,0.3672,96891200
3/30/90,0.3571,0.3661,0.3571,0.3594,223350400
4/2/90,0.3571,0.3627,0.3527,0.3594,148769600
4/3/90,0.3616,0.3728,0.3616,0.3728,139708800
4/4/90,0.3705,0.375,0.3638,0.3683,149732800
4/5/90,0.3661,0.3683,0.3571,0.3594,108192000
4/6/90,0.3594,0.3683,0.3549,0.356,118238400
4/9/90,0.3549,0.3705,0.3527,0.3672,105481600
4/10/90,0.3683,0.375,0.3661,0.3683,131320000
4/11/90,0.3705,0.3839,0.3705,0.3795,213158400
4/12/90,0.3839,0.3929,0.3795,0.3862,211803200
4/16/90,0.3884,0.3951,0.3862,0.3906,226889600
4/17/90,0.3862,0.3884,0.3817,0.3862,131107200
4/18/90,0.3862,0.3906,0.3795,0.3862,193446400
4/19/90,0.3728,0.385,0.3571,0.3594,481476800
4/20/90,0.365,0.3705,0.3549,0.3594,323523200
4/23/90,0.3594,0.3616,0.3527,0.3549,128352000
4/24/90,0.3571,0.3616,0.3438,0.346,303732800
4/25/90,0.346,0.3482,0.3415,0.346,132574400
4/26/90,0.3482,0.3527,0.3404,0.3471,142161600
4/27/90,0.3482,0.3527,0.346,0.3493,116412800
4/30/90,0.3504,0.3549,0.3482,0.3516,136393600
5/1/90,0.3549,0.3571,0.3516,0.3538,163609600
5/2/90,0.3549,0.3571,0.3504,0.3549,135430400
5/3/90,0.3549,0.3594,0.3549,0.3571,166308800
5/4/90,0.3571,0.3638,0.3504,0.3571,169534400
5/7/90,0.3549,0.3728,0.3549,0.3705,135990400
5/8/90,0.3661,0.375,0.3661,0.3728,112459200
5/9/90,0.3717,0.375,0.3683,0.3739,97238400
5/10/90,0.3728,0.3728,0.3616,0.3694,179043200
5/11/90,0.3694,0.3817,0.3638,0.3806,215241600
5/14/90,0.3817,0.3817,0.3683,0.3728,226385600
5/15/90,0.3694,0.375,0.3661,0.3728,149385600
5/16/90,0.3728,0.3728,0.3661,0.3717,87304000
5/17/90,0.3728,0.3772,0.3661,0.3705,153585600
5/18/90,0.3683,0.3705,0.3527,0.3549,258462400
5/21/90,0.3527,0.3571,0.346,0.3527,262483200
5/22/90,0.3583,0.3705,0.3571,0.3694,301089600
5/23/90,0.3683,0.3795,0.3683,0.375,207513600
5/24/90,0.3772,0.3772,0.3705,0.375,148131200
5/25/90,0.3527,0.3638,0.3482,0.3571,323321600
5/29/90,0.3571,0.3683,0.3504,0.3661,243208000
5/30/90,0.3717,0.3728,0.3683,0.3694,276819200
5/31/90,0.3705,0.3705,0.3661,0.3683,103084800
6/1/90,0.3694,0.375,0.3638,0.3638,157236800
6/4/90,0.3638,0.3661,0.3549,0.3638,179424000
6/5/90,0.3661,0.3661,0.3482,0.3527,299432000
6/6/90,0.3482,0.3527,0.346,0.3527,211747200
6/7/90,0.3527,0.3549,0.3438,0.3482,186435200
6/8/90,0.3438,0.3438,0.3348,0.3415,333883200
6/11/90,0.3371,0.3482,0.3371,0.3482,157897600
6/12/90,0.3493,0.3616,0.346,0.3616,165032000
6/13/90,0.3605,0.3638,0.3549,0.3549,138947200
6/14/90,0.3571,0.3594,0.3504,0.3549,140324800
6/15/90,0.3549,0.3571,0.3493,0.3527,144144000
6/18/90,0.3504,0.3527,0.3482,0.3504,111395200
6/19/90,0.3482,0.3549,0.3426,0.3538,157225600
6/20/90,0.356,0.3594,0.3549,0.3571,154739200
6/21/90,0.3571,0.375,0.3571,0.3739,208600000
6/22/90,0.375,0.3806,0.3683,0.3705,283976000
6/25/90,0.3705,0.3728,0.3594,0.3683,122001600
6/26/90,0.3728,0.375,0.3605,0.3627,127254400
6/27/90,0.3638,0.375,0.3594,0.3705,97227200
6/28/90,0.3817,0.3862,0.3728,0.3839,249939200
6/29/90,0.3839,0.4007,0.3817,0.3996,325192000
7/2/90,0.3973,0.3973,0.3906,0.3929,135408000
