Date,Open,High,Low,Close,Volume
08/02/12,7.754286,7.955714,7.612857,7.695714,23945600
08/03/12,7.837143,7.925714,7.544286,7.701429,37295300
08/06/12,7.791429,8.167143,7.73,8.112857,28527800
08/07/12,8.135714,8.495714,8.078571,8.271429,30769900
08/08/12,8.224286,8.412857,8.167143,8.257143,18194400
08/09/12,8.227143,8.35,8.178571,8.272857,16492700
08/10/12,8.237143,8.651429,8.128571,8.557143,35032200
08/13/12,8.745714,8.75,8.357143,8.558571,33324900
08/14/12,8.66,9.014286,8.567143,8.822857,48119400
08/15/12,8.861429,9.097143,8.831429,9.037143,30844100
08/16/12,9.065714,9.227143,8.971429,9.187143,17630900
08/17/12,9.268571,9.36,9.072857,9.098571,22405600
08/20/12,9.091429,9.335714,8.88,9.177143,26658800
08/21/12,9.305714,9.521429,9.235714,9.371429,23355500
08/22/12,9.302857,9.485714,9.257143,9.342857,18030600
08/23/12,9.431429,9.491429,9.082857,9.15,32580800
08/24/12,9.012857,9.114286,8.835714,9.022857,26161800
08/27/12,9.045714,9.138571,8.894286,8.912857,18046700
08/28/12,8.891429,9.084286,8.881429,8.992857,15859200
08/29/12,9.007143,9.121429,8.935714,9.062857,15660400
08/30/12,9.022857,9.054286,8.595714,8.64,18679500
08/31/12,8.758571,8.79,8.441429,8.531429,29560300
09/04/12,8.285714,8.285714,7.59,7.99,87416700
09/05/12,7.942857,7.954286,7.761429,7.851429,38565100
09/06/12,7.944286,8.112857,7.737143,8.092857,37297400
09/07/12,8.097143,8.257143,7.978571,8.094286,29617700
09/10/12,8.048571,8.147143,7.944286,7.988571,24892700
09/11/12,7.985714,8.195714,7.871429,8.165714,33040000
09/12/12,8.214286,8.361429,8.08,8.172857,22096900
09/13/12,8.124286,8.311429,8.012857,8.285714,24490900
09/14/12,8.357143,8.774286,8.328571,8.645714,33067300
09/17/12,8.425714,8.428571,8.11,8.145714,36278900
09/18/12,8.184286,8.331429,7.974286,8.008571,30298100
09/19/12,8.105714,8.271429,7.957143,8.148571,35348600
09/20/12,8.06,8.398571,8.057143,8.391429,37217600
09/21/12,8.49,8.531429,8.201429,8.255714,30074800
09/24/12,8.122857,8.262857,8.041429,8.055714,23661400
09/25/12,8.107143,8.137143,7.671429,7.685714,41858600
09/26/12,7.712857,7.99,7.578571,7.875714,36625400
09/27/12,7.98,8.014286,7.737143,7.935714,21350700
09/28/12,7.862857,7.972857,7.745714,7.777143,15932700
10/01/12,7.8,8.085714,7.762857,8.007143,30765700
10/02/12,8.064286,8.184286,7.9,8.065714,21589400
10/03/12,8.341429,8.95,8.321429,8.94,76064800
10/04/12,8.95,9.61,8.944286,9.524286,91616700
10/05/12,9.58,9.742857,9.302857,9.508571,59170300
10/08/12,10.198571,10.604286,10.017143,10.502857,92280300
10/09/12,9.842857,9.925714,9.342857,9.361429,82145000
10/10/12,9.404286,9.704286,9.304286,9.357143,38742900
10/11/12,9.557143,9.585714,9.318571,9.425714,22013600
10/12/12,9.4,9.514286,9.108571,9.19,20710200
10/15/12,9.307143,9.311429,9.057143,9.251429,20745200
10/16/12,9.271429,9.458571,9.108571,9.435714,29302000
10/17/12,9.43,9.831429,9.377143,9.788571,26464200
10/18/12,9.784286,9.977143,9.564286,9.622857,26797400
10/19/12,9.598571,9.642857,9.18,9.282857,22881600
10/22/12,9.194286,9.961429,9.184286,9.697143,45678500
10/23/12,9.614286,9.878571,9.437143,9.745714,63498400
10/24/12,8.265714,8.714286,8.2,8.588571,100060100
10/25/12,8.578571,8.81,8.557143,8.787143,33046300
10/26/12,8.792857,10.034286,8.641429,9.94,103433400
10/31/12,9.487143,12.135714,9.364286,11.32,107308600
11/01/12,11.121429,11.384286,10.664286,11.098571,62669600
11/02/12,11.035714,11.407143,10.852857,10.985714,29650600
11/05/12,10.652857,11.277143,10.642857,11.177143,29016400
11/06/12,11.008571,11.421429,10.815714,10.91,39102700
11/07/12,10.918571,11.321429,10.918571,11.097143,31099600
11/08/12,11.164286,11.475714,10.827143,10.852857,33381600
11/09/12,10.901429,11.268571,10.872857,11.128571,23272900
11/12/12,11.285714,11.472857,11.144286,11.17,18330200
11/13/12,11.12,11.562857,11.048571,11.372857,27170500
11/14/12,11.428571,11.617143,11.25,11.397143,26910800
11/15/12,11.444286,11.7,11.357143,11.64,17400600
11/16/12,11.611429,11.871429,11.474286,11.557143,32164300
11/19/12,11.715714,11.855714,11.45,11.622857,23267300
11/20/12,11.644286,11.957143,11.588571,11.771429,15340500
11/21/12,11.785714,12.08,11.785714,11.857143,10889900
11/23/12,11.915714,11.964286,11.74,11.85,8396500
11/26/12,11.8,11.84,11.438571,11.722857,13484100
11/27/12,11.718571,11.928571,11.651429,11.868571,15524600
11/28/12,11.821429,11.938571,11.687143,11.747143,14495600
11/29/12,11.77,11.825714,11.542857,11.625714,11473000
11/30/12,11.5,11.672857,11.332857,11.672857,14986300
12/03/12,11.692857,11.71,10.785714,10.857143,29197700
12/04/12,10.787143,12.571429,10.642857,12.378571,101757600
12/05/12,12.371429,12.511429,11.845714,11.91,59357900
12/06/12,11.742857,12.651429,11.671429,12.31,38103800
12/07/12,12.61,12.825714,12.184286,12.282857,34780200
12/10/12,12.285714,12.428571,12.071429,12.114286,14322700
12/11/12,12.185714,12.461429,12.057143,12.297143,16028600
12/12/12,12.324286,13.307143,12.277143,12.961429,54929000
12/13/12,12.978571,13.331429,12.838571,13.222857,28865900
12/14/12,13.238571,13.527143,13.142857,13.328571,27706700
12/17/12,13.281429,13.57,13.158571,13.528571,21660800
12/18/12,13.567143,13.935714,13.464286,13.662857,29348200
12/19/12,13.8,13.971429,13.35,13.425714,30674700
12/20/12,13.475714,13.5,13.235714,13.357143,16611700
12/21/12,13.15,13.268571,13.015714,13.048571,28430500
12/24/12,13.08,13.121429,12.757143,12.89,7193200
12/26/12,12.834286,13.271429,12.768571,12.95,15166900
12/27/12,12.941429,13.062857,12.648571,12.928571,14898100
12/28/12,12.828571,12.935714,12.7,12.761429,11123000
12/31/12,12.768571,13.357143,12.715714,13.227143,18078900
01/02/13,13.601429,13.687143,12.955714,13.144286,19431300
01/03/13,13.138571,13.988571,13.075714,13.798571,27912500
01/04/13,13.791429,13.958571,13.648571,13.711429,17761100
01/07/13,13.77,14.535714,13.731429,14.171429,45550400
01/08/13,14.287143,14.427143,13.828571,13.88,24714900
01/09/13,13.874286,13.992857,13.507143,13.701429,20223000
01/10/13,13.795714,14.274286,13.671429,14,26117700
01/11/13,14.025714,14.56,14,14.47,29851500
01/14/13,14.427143,14.928571,14.365714,14.778571,23473100
01/15/13,14.717143,14.908571,14.435714,14.527143,17068100
01/16/13,14.545714,14.614286,13.822857,13.925714,28014700
01/17/13,14.012857,14.085714,13.678571,13.957143,16221100
01/18/13,14.34,14.562857,14.097143,14.167143,35999600
01/22/13,14.235714,14.235714,13.798571,13.972857,22773100
01/23/13,13.875714,14.832857,13.86,14.751429,74235000
01/24/13,20.57,21.309999,19.945715,20.98,118805400
01/25/13,20.809999,24.668571,20.80143,24.222857,191445800
01/28/13,24.644285,25.321428,22.969999,23.158571,109104800
01/29/13,22.59,24.268572,22.375713,24.16,59542000
01/30/13,24.784286,25.071428,23.237143,23.957144,48062700
01/31/13,23.871429,24.142857,22.902857,23.605715,35601300
02/01/13,24.285713,24.714287,23.411428,23.542856,50358000
02/04/13,23.254286,25.018572,23.254286,24.962856,50969100
02/05/13,24.625713,25.412857,24.428572,24.912857,57056300
02/06/13,25,26.478571,24.935715,26.344286,67190900
02/07/13,26.535713,26.982857,25.505714,25.994286,53086600
02/08/13,25.962856,26.280001,25.715714,25.852858,25657800
02/11/13,25.568571,26.007143,24.97143,25.412857,29325100
02/12/13,25.808571,26.222857,25.101429,25.421429,34399400
02/13/13,25.842857,26.628571,25.665714,26.610001,40929000
02/14/13,26.755714,27.121429,26.384287,26.771429,31979500
02/15/13,26.938572,27.142857,26.60857,27.072857,26652500
02/19/13,27.285713,28.167143,27.164286,28.064285,34138300
02/20/13,28.225714,28.231428,26.642857,26.731428,34996500
02/21/13,26.571428,27.457144,26.071428,26.735714,36894200
02/22/13,26.245714,26.255714,25.49,25.694286,38971100
02/25/13,25.855715,26.728571,25.064285,25.617144,52164700
02/26/13,25.799999,26.459999,25.085714,26.298571,33882100
02/27/13,26.225714,26.571428,25.794287,26.331429,22626800
02/28/13,26.258572,27.447144,26.215714,26.86857,34293700
03/01/13,26.73,27.191429,26.601429,27.052856,21451500
03/04/13,26.954287,27.154285,25.237143,25.887142,47824000
03/05/13,26.38143,26.472857,25.440001,25.96143,32326700
03/06/13,26.021429,26.422857,25.654285,26.134287,17435600
03/07/13,25.714287,26.071428,25.165714,25.937143,28695800
03/08/13,26.064285,26.549999,25.815714,26.385714,23513000
03/11/13,26.285713,26.360001,25.572857,25.77857,21015400
03/12/13,25.622856,26.309999,25.607143,26.015715,21151900
03/13/13,26.771429,27.884287,26.678572,27.48,53898600
03/14/13,27.527143,27.527143,26.724285,26.91,28450800
03/15/13,27.035713,27.14143,26.364286,26.407143,20667500
03/18/13,25.911428,26.681429,25.792856,26.512857,18073300
03/19/13,26.571428,26.678572,25.607143,25.91,19873700
03/20/13,26.088572,26.264286,25.775715,26.15,11132100
03/21/13,26.057142,26.771429,25.995714,25.998571,18804100
03/22/13,26.157143,26.265715,25.642857,25.9,14189000
03/25/13,26.061428,26.405714,25.681429,25.827143,15024800
03/26/13,26.285713,27.52,26.228571,27.23,46817400
03/27/13,27.091429,28.151428,26.904285,27.177143,40475400
03/28/13,27.25,27.557142,26.942858,27.040001,19588100
04/01/13,27.27857,27.357143,25.924286,26.061428,22947400
04/02/13,26.271429,26.454287,25.157143,25.241428,32280500
04/03/13,25.292856,25.475714,23.465714,24.248571,75357800
04/04/13,23.91,24.304285,23.401428,23.812857,34460300
04/05/13,23.360001,24.357143,23.218571,23.522858,32512900
04/08/13,23.690001,23.757143,22.714287,23.294287,31745000
04/09/13,23.355715,24.481428,23.15,24.194286,34045900
04/10/13,24,24.207144,23.558571,23.724285,29709400
04/11/13,24.11857,24.771429,24.117144,24.715714,33056100
04/12/13,25.284286,25.377144,24.457144,24.742857,37797900
04/15/13,25.08,26.049999,24.97143,25.214287,46529000
04/16/13,24.995714,25.389999,24.610001,25.121429,29711500
04/17/13,24.905714,25.341429,24.03857,24.194286,27545700
04/18/13,24.428572,24.557142,23.114286,23.402857,23121000
04/19/13,23.642857,24.167143,23.290001,23.338572,20163500
04/22/13,23.674286,25.214287,23.674286,24.91,84870100
04/23/13,30.795713,31.34,29.93,30.998571,114860900
04/24/13,31.085714,32.042858,30.459999,30.959999,46898600
04/25/13,30.997143,31.255714,30.467142,30.535713,29274000
04/26/13,31,31.018572,30.360001,30.792856,21790300
04/29/13,30.944286,31.104286,30.287144,30.715714,20787200
04/30/13,30.657143,31.392857,30.605715,30.867144,25071200
05/01/13,30.845715,31.055714,30.235714,30.415714,18359600
05/02/13,30.462856,30.77857,30.027143,30.64143,18328800
05/03/13,30.825714,31.175714,30.385714,30.492857,15431500
05/06/13,29.947144,30.35,29.145714,30.098572,31731000
05/07/13,29.825714,30.074286,29.371429,29.464287,17079300
05/08/13,29.275715,30.057142,29.218571,29.80143,17623200
05/09/13,29.718571,31.268572,29.502857,30.915714,36108800
05/10/13,30.915714,31.392857,30.651428,31.098572,18844700
05/13/13,31.024286,32.812859,31.02,32.76857,41357400
05/14/13,33.14143,33.798573,32.971428,33.424286,38535700
05/15/13,34.209999,35.061428,33.975716,34.771427,36029700
05/16/13,35.278572,35.549999,33.599998,33.861427,28053200
05/17/13,34.075714,34.67857,33.714287,34.142857,20141100
05/20/13,34.062859,34.521427,33.822857,34.221428,14765800
05/21/13,34.291428,34.414288,33.57143,33.869999,11491200
05/22/13,33.485714,34.028572,32.377144,32.651428,21769300
05/23/13,32.242859,32.599998,31.65,32.311428,16198000
05/24/13,32.175713,32.714287,32.07143,32.677143,11808300
05/28/13,33.107143,33.708572,30.425714,30.598572,39525500
05/29/13,30.65,31.625713,29.987143,30.762857,34101900
05/30/13,30.861429,31.857143,30.22143,31.808571,24087700
05/31/13,32.177143,32.797142,32.007141,32.32143,25416300
06/03/13,32.435715,32.5,31.081429,31.709999,21270900
06/04/13,31.445715,32.507141,31.224285,32.187141,23006900
06/05/13,31.884287,32.57143,31.200001,31.922857,33096000
06/06/13,31.731428,32.200001,30.571428,31.105715,26069400
06/07/13,31.234285,31.545713,30.807142,31.459999,15299200
06/10/13,31.861429,31.904285,30.865713,31.561428,13812400
06/11/13,31.121429,31.467142,30.542856,30.637142,14213500
06/12/13,30.832857,30.832857,29.552856,29.662857,19108600
06/13/13,29.712856,30.792856,29.392857,30.77,18511500
06/14/13,30.681429,31.04143,30.331429,30.57,12495700
06/17/13,32.220001,32.92857,31.964287,32.747143,35851200
06/18/13,32.89143,33,32.342857,32.689999,17476900
06/19/13,32.57143,33.697144,32.515713,33.187141,22353100
06/20/13,32.781429,33,31.505714,31.931429,21116200
06/21/13,32.150002,32.34,30.6,30.985714,23398200
06/24/13,30.428572,31.297144,29.857143,30.799999,17896200
06/25/13,30.281429,30.5,29.651428,30.414286,20918800
06/26/13,30.65,31.178572,30.117144,30.299999,18834200
06/27/13,30.415714,30.96143,29.942858,30.709999,18326700
06/28/13,30.610001,30.9,30.007143,30.155714,19581100
07/01/13,30.517143,32.189999,30.285713,32.040001,24517500
07/02/13,32.175713,32.495712,31.142857,31.637142,17730300
07/03/13,31.731428,32,31.27857,31.558571,8625400
07/05/13,31.727142,32.17857,31.332857,32.157143,9957500
07/08/13,32.425713,33.605713,32.215714,33.299999,24289300
07/09/13,33.577145,35.344288,33.552856,35.34,35509600
07/10/13,35.078571,35.271427,34.172855,34.831429,22578500
07/11/13,35.42857,35.599998,34.402859,34.881428,21146300
07/12/13,35.118572,36.775715,35.107143,36.751431,34238400
07/15/13,37.057144,37.121429,36.01857,36.854286,20612900
07/16/13,36.755714,38.052856,36.671429,37.21143,33356400
07/17/13,37.32,38.322857,36.952858,38.274284,19510400
07/18/13,38.615715,38.615715,37.714287,38.058571,20487600
07/19/13,38.204285,38.278572,37.597141,37.797142,18120200
07/22/13,38.121429,38.392857,36.73143,37.422855,47313700
07/23/13,35.914288,37.46143,35.171429,35.751431,76829200
07/24/13,35.674286,36.035713,34.314285,34.471428,33409600
07/25/13,34.365715,35.380001,34.272858,35.248569,19634300
07/26/13,34.945713,35.282856,34.401428,35.187141,17826900
07/29/13,35.151428,35.810001,34.642857,34.994286,13215300
07/30/13,35.057144,35.415714,34.544285,34.822857,10890600
07/31/13,34.772858,35.299999,34.562859,34.925713,13120800
08/01/13,35.220001,35.714287,34.938572,35.58857,14139300
08/02/13,35.619999,35.619999,34.971428,35.168571,13879600
08/05/13,34.844288,36.271427,34.482857,36.262856,22962100
08/06/13,36.278572,36.799999,35.728573,36.557144,20413400
08/07/13,36.337143,36.781429,35.522858,35.601429,16328900
08/08/13,35.98143,36.271427,35.492859,35.771427,14800100
08/09/13,35.712856,36.244286,35.685715,36.107143,12322800
08/12/13,35.897144,36.714287,35.774284,36.657143,17804500
08/13/13,36.950001,37.457142,36.18,37.027142,21940800
08/14/13,36.900002,37.684284,36.860001,37.401428,17399900
08/15/13,37,37.212856,35.908569,36.201427,16629200
08/16/13,36.172855,37.164288,35.875713,36.98143,21354200
08/19/13,36.857143,37.642857,36.82143,37.111427,15497300
08/20/13,37.561428,39.077145,37.5,39.041428,30140600
08/21/13,38.984287,39.235714,38.214287,38.624287,21258300
08/22/13,38.931431,39.065716,38.318569,38.535713,9961700
08/23/13,38.578571,39.77,38.431431,39.765713,22285200
08/26/13,39.444286,41.419998,39.148571,40.388573,31017700
08/27/13,39.878571,40.84,39.214287,39.434284,23138500
08/28/13,39.808571,40.714287,39.485714,40.48,19355700
08/29/13,40.575714,41.46143,40.548573,41.121429,19059600
08/30/13,41.17857,41.261429,40.421429,40.558571,15149400
09/03/13,41.061428,41.529999,40.650002,41.285713,19969600
09/04/13,41.262856,41.865715,40.998569,41.775715,19701500
09/05/13,42.400002,42.704285,42.060001,42.158569,19072200
09/06/13,42.332855,42.35857,41.457142,41.648571,17698800
09/09/13,41.82143,42.185715,41.468571,42.021427,13840400
09/10/13,42.5,44.748569,42.401428,44.722858,36682100
09/11/13,44.82,44.882858,43.41143,44.042858,29940400
09/12/13,43.119999,43.778572,42.621429,43.058571,21947800
09/13/13,43.142857,43.714287,42.741428,43.664288,15029700
09/16/13,44.285713,44.312859,43.114285,43.165714,14055300
09/17/13,43.148571,43.322857,42.528572,42.792858,18200700
09/18/13,42.708572,43.954285,42.58857,43.845715,13739600
09/19/13,44.052856,44.107143,43.43,43.642857,17449600
09/20/13,43.691429,45.127144,43.66,44.832855,30791600
09/23/13,45.77,45.77,42.78857,43.148571,32030600
09/24/13,43.042858,44.200001,42.907143,43.784286,18780300
09/25/13,44.028572,44.400002,43.437141,43.877144,14639100
09/26/13,44.005714,44.927143,43.92857,44.787144,12460700
09/27/13,44.394287,44.78857,44.242859,44.628571,8299200
09/30/13,43.959999,44.592857,43.599998,44.172855,12528600
10/01/13,44.967144,46.385715,44.857143,46.374287,29693300
10/02/13,46.012856,47.657143,45.945713,47.247143,30583700
10/03/13,47.287144,47.785713,45.435715,45.959999,24613400
10/04/13,46.240002,46.900002,45.505714,46.751431,16814000
10/07/13,46.291428,46.709999,45.450001,45.451427,14634900
10/08/13,45.612858,45.931431,42.795715,43.188572,28678300
10/09/13,42.889999,42.939999,40.400002,41.204285,41948900
10/10/13,43,43.918571,42.342857,43.427143,30695000
10/11/13,43.472858,43.944286,42.875713,42.978573,19200300
10/14/13,44.372856,46.467144,43.714287,46.337143,45659600
10/15/13,46.442856,46.761429,45.619999,45.955715,26848500
10/16/13,45.73,46.5,45.465714,46.125713,18843300
10/17/13,46.029999,47.172855,45.665714,47.157143,19272400
10/18/13,47.714287,48.068569,46.799999,47.642857,25454800
10/21/13,48.988571,50.774284,48.585712,50.712856,65090200
10/22/13,55.405712,55.594288,45.92857,46.074287,181099800
10/23/13,45.331429,47.884285,45.285713,47.177143,58376500
10/24/13,47.348572,48.121429,46.237144,47.317142,33559400
10/25/13,47.285713,48.171429,46.558571,46.861427,24062500
10/28/13,46.43,47.279999,44.544285,44.857143,34260800
10/29/13,45.509998,46.767143,44.171429,46.757141,30936500
10/30/13,46.959999,46.990002,45.08857,45.44857,21640500
10/31/13,45.444286,46.664288,45.099998,46.068569,18489800
11/01/13,46.975716,47.642857,46.557144,47.03857,22020600
11/04/13,47.278572,48.255714,46.450001,48.228573,21919100
11/05/13,47.934284,48.914288,47.578571,48.785713,17289300
11/06/13,48.498569,49.195713,47.541428,47.947144,20733300
11/07/13,48.42857,48.524284,46.451427,46.694286,20007400
11/08/13,46.702858,47.942856,46.502857,47.842857,19448800
11/11/13,47.535713,48.5,46.945713,48.272858,16815400
11/12/13,48.025715,48.5,47.335712,47.675713,12231800
11/13/13,47.602856,47.922855,47.014286,47.897144,11967900
11/14/13,47.970001,49.142857,47.874287,48.938572,20104700
11/15/13,49.228573,49.984287,49.011429,49.965714,20152300
11/18/13,50,50.07,48.5,48.824287,20247500
11/19/13,48.681431,49.545715,47.748569,48.184284,17057600
11/20/13,49.049999,49.478573,48.235714,48.502857,19481700
11/21/13,48.89143,49.811428,48.810001,49.785713,15989400
11/22/13,49.832855,50.085712,49.142857,49.692856,14202300
11/25/13,49.557144,50.418571,49.287144,50.034286,13984600
11/26/13,50.07143,50.922855,49.652859,50.742859,14683200
11/27/13,51.015713,51.978573,50.505714,51.784286,16832900
11/29/13,52.007141,52.542858,51.85857,52.257141,8388100
12/02/13,52.125713,52.565716,51.372856,51.988571,11675300
12/03/13,51.69857,51.939999,50.92857,51.848572,13400800
12/04/13,51.512856,52.664288,50.892857,50.895714,19395600
12/05/13,51.114285,51.59,50.484287,51.151428,13793500
12/06/13,51.577145,51.618572,50.285713,50.634285,12075700
12/09/13,50.738571,51.41,50.515713,50.810001,11718700
12/10/13,50.714287,52.062859,50.474285,51.871429,14089600
12/11/13,52.052856,53.022858,51.745712,51.997143,20066900
12/12/13,51.952858,53.548573,51.935715,53.332855,21318500
12/13/13,53.735714,53.857143,52.687141,52.709999,17854900
12/16/13,52.854286,53,52.035713,52.330002,13911100
12/17/13,52.392857,53.957142,52.324287,53.552856,18448500
12/18/13,53.408569,53.857143,52.35857,53.748569,19881400
12/19/13,53.457142,54.265713,53.335712,53.82,13849500
12/20/13,53.785713,54.241428,53.477142,53.667145,18817400
12/23/13,54.098572,54.775715,53.804287,54.368572,12624500
12/24/13,54.394287,54.851429,53.925713,54.055714,5577600
12/26/13,54.015713,54.415714,53.689999,53.847141,12268900
12/27/13,53.872856,54.107143,52.258572,52.5,16948400
12/30/13,52.517143,52.791428,51.291428,52.427143,15075200
12/31/13,52.214287,52.735714,51.947144,52.595715,10516800
01/02/14,52.401428,52.511429,51.542858,51.831429,12325600
01/03/14,52,52.495712,51.842857,51.871429,10817100
01/06/14,51.889999,52.044285,50.475716,51.367142,15501500
01/07/14,49.684284,49.69857,48.152859,48.5,36167600
01/08/14,48.104286,49.425713,48.074287,48.712856,20001100
01/09/14,48.824287,49.139999,47.857143,48.150002,17007200
01/10/14,48.295715,48.377144,47.218571,47.44857,16237900
01/13/14,47.304287,49.810001,47.304287,48.115715,27237000
01/14/14,48.777142,48.799999,47.509998,48.279999,19740000
01/15/14,47.857143,48.367142,45.581429,47.197144,40432000
01/16/14,46.915714,47.695713,46.002857,47.382858,21135800
01/17/14,47.438572,47.831429,46.89143,47.148571,16417100
01/21/14,47.46143,47.495712,45.75,46.958572,25220300
01/22/14,47.07143,47.777142,46.764286,47.675713,48342000
01/23/14,55.342857,56.51857,53.927143,55.531429,91280000
01/24/14,54.811428,55.814285,54.76857,55.154285,35466900
01/27/14,55.341431,55.92857,52.937141,54.46143,32526900
01/28/14,54.474285,58.201427,54.394287,58.110001,43590400
01/29/14,57.58857,58.191429,56.864285,57.202858,28968100
01/30/14,58.157143,58.455715,57.35857,57.810001,18379200
01/31/14,57.472858,58.914288,57.471428,58.475716,23625000
02/03/14,58.842857,58.878571,57.245712,57.76857,20145300
02/04/14,57.921429,58.361427,56.715714,57.987144,18066300
02/05/14,57.592857,58.25,56.857143,57.774284,16762900
02/06/14,58.060001,58.701427,57.202858,58.272858,12852000
02/07/14,59.062859,61.5,58.651428,61.425713,32921000
02/10/14,61.347141,61.767143,60.611427,61.491428,13812400
02/11/14,61.422855,62.251431,60.787144,61.998569,13667500
02/12/14,62.111427,62.128571,60.791428,61.275715,15673000
02/13/14,60.812859,62.784286,60.714287,62.364285,18700500
02/14/14,62.437141,62.528572,61.669998,62.215714,11985400
02/18/14,62.422855,63.034286,61.142857,62.407143,15507800
02/19/14,61.667145,62.32143,61.138573,61.175713,16031400
02/20/14,61.478573,62.53857,61.308571,62.135715,11965100
02/21/14,62.671429,62.671429,61.378571,61.747143,13483400
02/24/14,62.209999,64.241432,61.214287,63.857143,26043500
02/25/14,64.285713,65.398567,63.57143,64.718575,18700500
02/26/14,65.128571,65.14286,63.714287,64.112854,15010100
02/27/14,63.977142,64.875717,63.977142,64.604286,10304700
02/28/14,64.732857,64.885712,63,63.66143,15751400
03/03/14,63.027142,63.67857,62.585712,63.655712,13528200
03/04/14,64.417145,65,63.655712,64.997147,12387900
03/05/14,64.855713,65.262856,64.558571,64.785713,10868900
03/06/14,64.991432,65.428574,64.141426,64.358574,11809000
03/07/14,64.867142,64.934288,63.644287,64.052856,11573800
03/10/14,64.067146,64.111427,61.728573,62.849998,15439200
03/11/14,63.234287,63.811428,62.235714,62.497143,10448200
03/12/14,61.954285,62.785713,61.382858,62.368572,12134500
03/13/14,62.815716,62.897144,61.182858,61.437141,11390400
03/14/14,61.104286,62.14143,60.42857,60.64143,14989100
03/17/14,61.169998,61.542858,60.330002,60.388573,10695300
03/18/14,60.33857,60.894287,59.5,60.035713,14688100
03/19/14,59.98143,60.778572,59.580002,60.012856,10531500
03/20/14,59.952858,61.742859,59.92857,60.610001,14494900
03/21/14,60.871429,61.191429,57.962856,57.998569,26770800
03/24/14,57.927143,58.064285,52.657143,54.128571,42483700
03/25/14,54.142857,54.990002,52.25,52.977142,30356900
03/26/14,53.287144,53.921429,52.367142,53.182858,27152300
03/27/14,53.001431,53.975716,51.647144,52.025715,28672000
03/28/14,51.459999,52.714287,50.82143,51.267143,24699500
03/31/14,51.644287,52.408569,49.982857,50.290001,22125600
04/01/14,50.25,52.17857,50.248569,52.098572,21338800
04/02/14,52.237144,53.007141,51.185715,51.84,24194100
04/03/14,51.618572,52.157143,50.014286,50.669998,21983500
04/04/14,50.778572,50.857143,47.982857,48.187141,34958000
04/07/14,48.644287,49.741428,47.30143,48.285713,37351300
04/08/14,48.578571,50.112858,48.341431,49.841431,25761400
04/09/14,50.147144,50.557144,49.021427,50.432858,20511400
04/10/14,50.639999,51.068569,47.715714,47.818569,24871000
04/11/14,47.257141,47.831429,46.23,46.672855,30146200
04/14/14,47.555714,47.857143,46.505714,47.368572,17994200
04/15/14,47.011429,47.367142,44.585712,46.610001,30799300
04/16/14,47.292858,47.709999,46.194286,47.344288,16114700
