Date,Open,High,Low,Close,Volume
12/12/12,19.5632,19.5714,19.1525,19.25,487144000
12/13/12,18.9696,19.2014,18.7786,18.9175,625259600
12/14/12,18.3839,18.5046,18.0564,18.2068,1009579200
12/17/12,18.1761,18.5714,17.9011,18.5296,757607200
12/18/12,18.75,19.1036,18.5804,19.0679,625685200
12/19/12,18.9811,19.0607,18.7679,18.7968,449369200
12/20/12,18.9286,18.9357,18.5314,18.6332,481689600
12/21/12,18.3025,18.5596,18.2229,18.5475,596268400
12/24/12,18.5839,18.7232,18.5254,18.5775,175753200
12/26/12,18.5357,18.5521,18.2543,18.3214,302436400
12/27/12,18.3407,18.4375,18.0236,18.395,455120400
12/28/12,18.2246,18.3743,18.1471,18.1996,354278400
12/31/12,18.2332,19.1214,18.1786,19.0061,659492400
01/02/13,19.7793,19.8214,19.3439,19.6082,560518000
01/03/13,19.5671,19.6311,19.3214,19.3607,352965200
01/04/13,19.1775,19.2368,18.7796,18.8214,594333600
01/07/13,18.6429,18.9036,18.4,18.7107,484156400
01/08/13,18.9004,18.9961,18.6161,18.7611,458707200
01/09/13,18.6607,18.7504,18.4282,18.4679,407604400
01/10/13,18.8768,18.8829,18.4114,18.6968,601146000
01/11/13,18.6071,18.7614,18.5364,18.5821,350506800
01/14/13,17.9529,18.125,17.8039,17.9196,734207600
01/15/13,17.7964,17.8211,17.2636,17.3543,876772400
01/16/13,17.6657,18.1943,17.5893,18.0746,690804800
01/17/13,18.2254,18.2411,17.9296,17.9529,453678400
01/18/13,17.8043,17.9364,17.7286,17.8571,472922800
01/22/13,18.02,18.1386,17.7368,18.0275,461546400
01/23/13,18.1718,18.3925,18.0275,18.3575,861509600
01/24/13,16.4286,16.6332,16.0804,16.0893,1460852400
01/25/13,16.1318,16.2939,15.5357,15.71,1208026400
01/28/13,15.6368,16.1861,15.5664,16.0654,785517600
01/29/13,16.375,16.4357,16.1471,16.3668,571158000
01/30/13,16.3214,16.5214,16.2321,16.3154,417155200
01/31/13,16.3207,16.4029,16.2493,16.2675,319334400
02/01/13,16.3968,16.41,16.0125,16.2007,539484400
02/04/13,16.2111,16.2836,15.7857,15.7971,477117200
02/05/13,15.8589,16.4193,15.7936,16.3514,573347600
02/06/13,16.3025,16.6607,16.1636,16.3339,593706400
02/07/13,16.5446,16.7857,16.2186,16.7221,704580800
02/08/13,16.9286,17.1004,16.7232,16.9636,633158400
02/11/13,17.0179,17.3193,16.9018,17.1404,517490400
02/12/13,17.1254,17.2279,16.705,16.7107,609053200
02/13/13,16.6861,16.9157,16.5436,16.6789,475207600
02/14/13,16.59,16.8443,16.5721,16.6639,355275200
02/15/13,16.7446,16.7914,16.4257,16.4343,391745200
02/19/13,16.4679,16.5261,16.2089,16.4282,435783600
02/20/13,16.3461,16.3461,16.0286,16.0304,476302400
02/21/13,15.9286,16.0418,15.815,15.9307,447182400
02/22/13,16.0446,16.1286,15.95,16.1004,330654800
02/25/13,16.2089,16.2543,15.8061,15.8143,372579200
02/26/13,15.8507,16.1264,15.6307,16.0346,501499600
02/27/13,16.0154,16.1586,15.7375,15.8775,587350400
02/28/13,15.8589,15.9954,15.7643,15.7643,322515200
03/01/13,15.6429,15.6493,15.3564,15.3739,552448400
03/04/13,15.2786,15.2929,14.9643,15.0018,582755600
03/05/13,15.0529,15.5425,15.0268,15.3979,638433600
03/06/13,15.5182,15.5446,15.1582,15.2021,460250000
03/07/13,15.1607,15.4289,15.0379,15.3779,468473600
03/08/13,15.35,15.5511,15.3075,15.4186,391482000
03/11/13,15.3482,15.6789,15.1836,15.6382,474236000
03/12/13,15.5571,15.6743,15.2704,15.3011,465911600
03/13/13,15.3018,15.5179,15.1914,15.2982,405549200
03/14/13,15.4582,15.5229,15.3732,15.4464,303875600
03/15/13,15.6404,15.8654,15.6161,15.845,643960800
03/18/13,15.7661,16.3379,15.7571,16.2757,606197200
03/19/13,16.4107,16.4632,16.0179,16.2318,526775200
03/20/13,16.3364,16.3439,16.0568,16.1457,308660800
03/21/13,16.0793,16.3564,16.075,16.1689,383255600
03/22/13,16.235,16.5036,16.1825,16.4968,395105200
03/25/13,16.5961,16.7839,16.4921,16.5564,501135600
03/26/13,16.6229,16.6371,16.4475,16.4693,294294000
03/27/13,16.3021,16.3143,16.0975,16.1457,331237200
03/28/13,16.065,16.1364,15.7721,15.8093,442839600
04/01/13,15.7821,15.8464,15.2764,15.3182,389732000
04/02/13,15.2714,15.6479,15.2286,15.3496,529519200
04/03/13,15.4061,15.6171,15.3682,15.4282,363216000
04/04/13,15.4914,15.5357,15.1875,15.2757,358447600
04/05/13,15.1607,15.1768,14.9886,15.1143,383695200
04/08/13,15.1732,15.2679,15.0889,15.2218,300829200
04/09/13,15.2271,15.3036,15.0982,15.2493,306614000
04/10/13,15.2893,15.6093,15.2146,15.5604,375928000
04/11/13,15.49,15.6425,15.4,15.5118,328364400
04/12/13,15.5054,15.5054,15.3246,15.35,238613200
04/15/13,15.25,15.2818,14.9839,14.9946,317520000
04/16/13,15.0561,15.2361,15.0204,15.2229,305771200
04/17/13,15.0096,15.0214,14.2182,14.3857,945056000
04/18/13,14.4639,14.4925,13.9193,14.0018,666299200
04/19/13,13.8561,14.2714,13.7536,13.9475,609274400
04/22/13,14.0229,14.3643,13.9739,14.2382,429920400
04/23/13,14.4282,14.585,14.2432,14.5046,664238400
04/24/13,14.055,14.8304,14.0179,14.4807,969651200
04/25/13,14.6868,14.7836,14.5357,14.585,384837600
04/26/13,14.6361,14.9561,14.5804,14.9,764097600
04/29/13,15.0161,15.4864,15,15.3614,640326400
04/30/13,15.5393,15.9018,15.4311,15.8136,691538400
05/01/13,15.8736,15.8904,15.5139,15.6889,506909200
05/02/13,15.7779,16.0211,15.7368,15.9114,421828400
05/03/13,16.1182,16.1868,16.0411,16.0707,361300800
05/06/13,16.2754,16.5071,16.2254,16.4539,496641600
05/07/13,16.6061,16.6339,16.2036,16.3807,483753200
05/08/13,16.3943,16.6204,16.2789,16.5657,472598000
05/09/13,16.4218,16.5357,16.2707,16.3132,398487600
05/10/13,16.3561,16.4182,16.0886,16.1775,334852000
05/13/13,16.1254,16.3536,16.125,16.2407,316948800
05/14/13,16.2089,16.2571,15.7911,15.8521,447118000
05/15/13,15.6843,15.75,15.0843,15.3161,741613600
05/16/13,15.1157,15.6375,14.9607,15.5207,603204000
05/17/13,15.6804,15.7175,15.3932,15.4736,427904400
05/20/13,15.4254,15.9214,15.3607,15.8189,451578400
05/21/13,15.6482,15.91,15.5071,15.7021,456022000
05/22/13,15.8589,16.0125,15.6507,15.7625,443038400
05/23/13,15.5696,15.9343,15.5639,15.7907,353021200
05/24/13,15.7446,15.9164,15.7271,15.8982,276166800
05/28/13,16.0679,16.1111,15.7446,15.7657,386145200
05/29/13,15.7143,15.9821,15.6929,15.8911,330576400
05/30/13,15.9161,16.2321,15.8754,16.1279,353519600
05/31/13,16.1607,16.325,16.0536,16.0618,384302800
06/03/13,16.0975,16.1557,15.8029,16.0971,372352400
06/04/13,16.1864,16.2296,15.9782,16.0468,292728800
06/05/13,15.9161,16.0971,15.8468,15.8968,290589600
06/06/13,15.9096,15.9643,15.5018,15.6593,416934000
06/07/13,15.5893,15.83,15.4561,15.7789,404535600
06/10/13,15.8832,16.0386,15.6,15.6746,450153200
06/11/13,15.5621,15.8129,15.4757,15.6286,286112400
06/12/13,15.6964,15.7589,15.4107,15.4354,265227200
06/13/13,15.4464,15.6121,15.3125,15.57,285832400
06/14/13,15.55,15.5818,15.3036,15.3589,271866000
06/17/13,15.4086,15.5607,15.37,15.4286,259414400
06/18/13,15.4129,15.5321,15.3646,15.4204,195025600
06/19/13,15.4071,15.4164,15.1071,15.1071,310940000
06/20/13,14.975,15.2136,14.8275,14.8871,357310800
06/21/13,14.9461,15,14.575,14.7679,481118400
06/24/13,14.55,14.595,14.2161,14.3764,480746000
06/25/13,14.4893,14.5639,14.2439,14.3796,314162800
06/26/13,14.425,14.4568,14.1307,14.2168,367724000
06/27/13,14.2589,14.3354,14.055,14.0636,337246000
06/28/13,13.9771,14.2954,13.8882,14.1618,578516400
07/01/13,14.3818,14.7239,14.3293,14.615,391053600
07/02/13,14.6414,15.0582,14.6239,14.9461,469865200
07/03/13,15.0307,15.1064,14.9089,15.0286,240928800
07/05/13,15.0139,15.1175,14.8339,14.9079,274024800
07/08/13,15.0039,15.0357,14.6661,14.8232,298138400
07/09/13,14.7714,15.125,14.6564,15.0839,352584400
07/10/13,14.9857,15.1714,14.9375,15.0261,281405600
07/11/13,15.1054,15.2946,15.0418,15.2604,326292400
07/12/13,15.2732,15.3496,15.1218,15.2325,279563200
07/15/13,15.1789,15.4093,15.1714,15.2657,241917200
07/16/13,15.2329,15.3825,15.1489,15.3643,216538000
07/17/13,15.3464,15.4364,15.2936,15.3682,198990400
07/18/13,15.4779,15.5311,15.3789,15.42,218878800
07/19/13,15.4679,15.4993,15.1554,15.1768,268721600
07/22/13,15.3379,15.3482,15.1954,15.2254,207796400
07/23/13,15.2143,15.2486,14.9539,14.9639,369395600
07/24/13,15.6761,15.8782,15.545,15.7325,591936800
07/25/13,15.7393,15.7643,15.5646,15.6607,229493600
07/26/13,15.5464,15.7514,15.5121,15.7496,200152400
07/29/13,15.7429,16.0711,15.7214,15.9925,248057600
07/30/13,16.07,16.3268,16.0439,16.19,309422400
07/31/13,16.2496,16.3336,16.0511,16.1618,322957600
08/01/13,16.2768,16.3143,16.1879,16.31,206250800
08/02/13,16.3575,16.5304,16.3093,16.5193,274783600
08/05/13,16.5961,16.8096,16.5054,16.7661,318855600
08/06/13,16.715,16.8532,16.5061,16.6161,334857600
08/07/13,16.5643,16.6786,16.4918,16.6064,298858000
08/08/13,16.5664,16.575,16.3554,16.4646,255777200
08/09/13,16.38,16.445,16.2018,16.2304,266865200
08/12/13,16.3164,16.7375,16.3082,16.6914,364434000
08/13/13,16.8193,17.6664,16.7161,17.4846,881941200
08/14/13,17.7814,18.0089,17.6214,17.8036,756372400
08/15/13,17.7293,17.9429,17.4671,17.7825,490294000
08/16/13,17.8625,17.9621,17.8164,17.9404,362306000
08/19/13,18.0121,18.3479,18,18.1336,510518400
08/20/13,18.2039,18.2346,17.8864,17.8954,358688400
08/21/13,17.9854,18.1125,17.9,17.9414,335879600
08/22/13,18.035,18.0568,17.7929,17.9629,244207600
08/23/13,17.9739,17.9768,17.8339,17.8936,222731600
08/26/13,17.8839,18.2214,17.875,17.9632,330965600
08/27/13,17.7857,17.9468,17.3679,17.4496,424188800
08/28/13,17.3571,17.7071,17.3571,17.5321,307608000
08/29/13,17.5589,17.7321,17.5404,17.5607,239657600
08/30/13,17.5714,17.6054,17.375,17.4007,272297200
09/03/13,17.6107,17.8786,17.4054,17.4493,331928800
09/04/13,17.8414,17.9371,17.7243,17.8104,345032800
09/05/13,17.8661,17.8814,17.63,17.6882,236367600
09/06/13,17.8014,17.835,17.4982,17.7936,359525600
09/09/13,18.0357,18.14,17.9814,18.0775,340687200
09/10/13,18.0786,18.1232,17.4821,17.6657,743195600
09/11/13,16.6789,16.9175,16.6004,16.7039,898696400
09/12/13,16.7321,16.9786,16.6432,16.8818,404051200
09/13/13,16.7621,16.8511,16.5964,16.6036,298835600
09/16/13,16.4643,16.4861,15.9721,16.0757,543706800
09/17/13,15.9986,16.4182,15.9821,16.2614,399380800
09/18/13,16.5421,16.6554,16.4521,16.5957,456862000
09/19/13,16.8107,16.9939,16.7589,16.8679,404541200
09/20/13,17.0714,17.0911,16.6429,16.6932,699302800
09/23/13,17.7179,17.7468,17.2357,17.5229,762106800
09/24/13,17.6743,17.6954,17.4221,17.4679,364344400
09/25/13,17.4714,17.4871,17.1939,17.1975,316957200
09/26/13,17.3571,17.4486,17.2821,17.365,237221600
09/27/13,17.2779,17.3096,17.1686,17.2411,228040400
09/30/13,17.0446,17.2021,16.9432,17.0268,260156400
10/01/13,17.0875,17.4693,17.085,17.4271,353883600
10/02/13,17.3439,17.5643,17.2768,17.4843,289184000
10/03/13,17.5182,17.5839,17.1693,17.2646,322753200
10/04/13,17.2807,17.3071,17.0929,17.2511,258868400
10/07/13,17.3771,17.5946,17.3339,17.4196,312292400
10/08/13,17.4979,17.5229,17.1621,17.1764,290917200
10/09/13,17.3086,17.4211,17.0814,17.3782,301725200
10/10/13,17.5471,17.585,17.3943,17.4871,278602800
10/11/13,17.3925,17.6371,17.3271,17.6004,267738800
10/14/13,17.4939,17.7707,17.4768,17.7157,261898000
10/15/13,17.7682,17.9286,17.6971,17.81,320073600
10/16/13,17.8854,17.9475,17.8296,17.8968,251101200
10/17/13,17.8564,18.0279,17.8457,18.0179,253593200
10/18/13,18.0711,18.1879,18.0611,18.1746,290542000
10/21/13,18.2775,18.725,18.2686,18.62,398106800
10/22/13,18.8004,18.8732,18.1439,18.5668,534063600
10/23/13,18.5357,18.7739,18.5357,18.7486,313723200
10/24/13,18.75,19.0168,18.6589,18.9968,384764800
10/25/13,18.9757,19.0439,18.7539,18.7843,337792000
10/28/13,18.8943,18.9643,18.6861,18.9243,550440800
10/29/13,19.1525,19.2589,18.3764,18.4529,635807200
10/30/13,18.5575,18.84,18.465,18.7464,354163600
10/31/13,18.75,18.8389,18.6168,18.6679,275696400
11/01/13,18.715,18.7429,18.4229,18.5725,274890000
11/04/13,18.6107,18.815,18.5289,18.8125,244627600
11/05/13,18.735,18.8889,18.6786,18.7661,265213200
11/06/13,18.7196,18.745,18.5071,18.6043,223375600
11/07/13,18.5564,18.6854,18.2993,18.3032,262620400
11/08/13,18.3779,18.6118,18.3068,18.5914,279316800
11/11/13,18.5711,18.6311,18.3718,18.5375,227452400
11/12/13,18.4882,18.7114,18.4643,18.5718,204276800
11/13/13,18.5,18.6518,18.4629,18.5939,197220800
11/14/13,18.6718,18.9029,18.6382,18.8629,282419200
11/15/13,18.8064,18.8961,18.7318,18.7496,317920400
11/18/13,18.7496,18.8282,18.5071,18.5225,244944000
11/19/13,18.5368,18.6921,18.4989,18.5554,208938800
11/20/13,18.5439,18.5864,18.3689,18.3929,193916800
11/21/13,18.4857,18.6146,18.3454,18.6121,262026800
11/22/13,18.5543,18.6486,18.5189,18.5643,223725600
11/25/13,18.6079,18.7811,18.6071,18.705,229311600
11/26/13,18.7186,19.1479,18.7143,19.05,401382800
11/27/13,19.1539,19.5,19.05,19.4986,363448400
11/29/13,19.6243,19.9404,19.5646,19.8596,318127600
12/02/13,19.9286,20.1546,19.6721,19.6868,472544800
12/03/13,19.9393,20.2279,19.9171,20.2257,450968000
12/04/13,20.1964,20.3282,20.0293,20.1786,377809600
12/05/13,20.4518,20.5407,20.2289,20.2821,447580000
12/06/13,20.2068,20.2411,19.9846,20.0007,344352400
12/09/13,20.0321,20.3421,20.0321,20.2296,320493600
12/10/13,20.1279,20.2814,20.0429,20.1982,278269600
12/11/13,20.25,20.3918,19.9889,20.0486,359718800
12/12/13,20.0764,20.1907,20.0011,20.0193,262290000
12/13/13,20.1018,20.1029,19.7739,19.8011,332822000
12/16/13,19.8221,20.0943,19.8218,19.9107,282592800
12/17/13,19.8504,19.98,19.7636,19.8211,229902400
12/18/13,19.6321,19.6946,19.2429,19.6704,565863200
12/19/13,19.625,19.6429,19.4189,19.445,320308800
12/20/13,19.4796,19.7004,19.4579,19.6079,436413600
12/23/13,20.2857,20.3829,20.0986,20.3604,501306400
12/24/13,20.3532,20.4243,20.2154,20.2739,167554800
12/26/13,20.2893,20.3393,20.1207,20.1393,204008000
12/27/13,20.1364,20.1575,19.9821,20.0032,225884400
12/30/13,19.9093,20.0032,19.7257,19.8043,253629600
12/31/13,19.7918,20.0457,19.7857,20.0364,223084400
01/02/14,19.8457,19.8939,19.715,19.7546,234684800
01/03/14,19.745,19.775,19.3011,19.3207,392467600
01/06/14,19.1946,19.5286,19.0571,19.4261,412610800
01/07/14,19.44,19.4986,19.2114,19.2871,317209200
01/08/14,19.2432,19.4843,19.2389,19.4093,258529600
01/09/14,19.5286,19.5307,19.1196,19.1614,279148800
01/10/14,19.2796,19.3143,18.9682,19.0336,304976000
01/13/14,18.9254,19.375,18.9243,19.1332,378492800
01/14/14,19.2221,19.5261,19.2021,19.5139,332561600
01/15/14,19.7686,20.0071,19.7021,19.9057,391638800
01/16/14,19.8179,19.8875,19.7029,19.7946,229278000
01/17/14,19.6957,19.7168,19.2821,19.3096,426739600
01/21/14,19.3211,19.6454,19.3007,19.6096,328526800
01/22/14,19.6754,19.9032,19.5646,19.6968,379985200
01/23/14,19.6407,19.875,19.4575,19.8636,403239200
01/24/14,19.7857,19.8436,19.4554,19.5025,429354800
01/27/14,19.6454,19.8143,19.4911,19.6607,554878800
01/28/14,18.17,18.3929,17.9311,18.0893,1065523200
01/29/14,17.9982,18.1204,17.8079,17.8839,502810000
01/30/14,17.9479,18.0893,17.7393,17.8493,678501600
01/31/14,17.685,17.9118,17.6268,17.8786,464797200
02/03/14,17.9504,18.1332,17.8321,17.9118,401464000
02/04/14,18.0661,18.195,17.9557,18.1711,376681200
02/05/14,18.0914,18.4029,18.0804,18.3068,328344800
02/06/14,18.2164,18.3393,18.1361,18.3039,257765200
02/07/14,18.6207,18.6761,18.4779,18.56,370280400
02/10/14,18.5236,18.9996,18.5,18.8925,345559200
02/11/14,18.9504,19.2054,18.9107,19.1414,282256800
02/12/14,19.1768,19.27,19.0443,19.14,308100800
02/13/14,19.095,19.4589,19.0786,19.4439,307398000
02/14/14,19.3739,19.4993,19.3289,19.4282,272924400
02/18/14,19.5,19.6854,19.4861,19.4996,260251600
02/19/14,19.4554,19.5318,19.0839,19.1918,313768000
02/20/14,19.0354,19.1786,18.8929,18.9696,305858000
02/21/14,19.0282,19.0918,18.7357,18.7589,278784800
02/24/14,18.6839,18.9257,18.6579,18.8411,288909600
02/25/14,18.9064,18.9132,18.6071,18.645,231952000
02/26/14,18.7004,18.75,18.4143,18.4768,276217200
02/27/14,18.4693,18.885,18.4304,18.8454,301882000
02/28/14,18.8957,19.0268,18.6471,18.7943,371968800
03/03/14,18.6936,18.9518,18.6718,18.8486,238781200
03/04/14,18.9643,19.0229,18.8489,18.9729,259140000
03/05/14,18.9614,19.0982,18.8975,19.0129,200062800
03/06/14,19.0282,19.0871,18.8607,18.9554,185488800
03/07/14,18.9675,18.9993,18.7875,18.9443,220729600
03/10/14,18.87,19.0475,18.8693,18.9614,178584000
03/11/14,19.1232,19.2407,19.0211,19.1461,279224400
03/12/14,19.0896,19.1911,19,19.1646,199326400
03/13/14,19.1943,19.2736,18.8986,18.9518,257742800
03/14/14,18.8854,18.9604,18.6786,18.7389,237199200
03/17/14,18.8464,18.9275,18.7804,18.8121,199544800
03/18/14,18.7821,18.9989,18.7571,18.9786,209647200
03/19/14,19.0093,19.1514,18.8929,18.9736,224756000
03/20/14,18.9246,19.0239,18.8339,18.8821,208398400
03/21/14,18.9975,19.0625,18.7975,19.0311,374046400
03/24/14,19.2293,19.3036,19.1093,19.2568,355700800
03/25/14,19.3393,19.4911,19.2711,19.4639,282293200
03/26/14,19.5186,19.6071,19.245,19.2779,299768000
03/27/14,19.2864,19.3393,19.1114,19.195,222031600
03/28/14,19.2257,19.2479,19.0804,19.1736,200564000
03/31/14,19.2582,19.3146,19.1404,19.1693,168669200
04/01/14,19.2057,19.3525,19.1704,19.3446,200760000
04/02/14,19.3707,19.41,19.295,19.3768,180420800
04/03/14,19.3354,19.375,19.2014,19.2425,162344000
04/04/14,19.2789,19.2857,18.9493,18.9936,275251200
04/07/14,18.8579,18.9607,18.6389,18.6954,289850400
04/08/14,18.7568,18.79,18.525,18.6943,243888400
04/09/14,18.6657,18.9461,18.6436,18.94,206169600
04/10/14,18.9529,19.0086,18.6846,18.6957,239652000
04/11/14,18.5357,18.6725,18.4693,18.5575,271717600
04/14/14,18.6393,18.6486,18.4718,18.6314,205674000
04/15/14,18.5811,18.63,18.2618,18.4986,266490000
